id,original_text,file,line,widget_or_context
"e0ce31769e85","پاسخ به کاربر...","lib/screens/admin/admin_ticket_detail_screen.dart",352,"hintText"
"fcfa65081996","باز","lib/screens/admin/admin_ticket_detail_screen.dart",396,"label = 'باز';"
"b2279ecaa2db","در حال بررسی","lib/screens/admin/admin_ticket_detail_screen.dart",400,"label = 'در حال بررسی';"
"7b7389dc481c","بسته شده","lib/screens/admin/admin_ticket_detail_screen.dart",404,"label = 'بسته شده';"
"06812a5cfc57","مشکل کتاب","lib/screens/admin/admin_ticket_detail_screen.dart",439,"label = 'مشکل کتاب';"
"1dde7b345db4","حساب کاربری","lib/screens/admin/admin_ticket_detail_screen.dart",442,"label = 'حساب کاربری';"
"9b2d4d84031c","پرداخت","lib/screens/admin/admin_ticket_detail_screen.dart",445,"label = 'پرداخت';"
"a75ade5621ba","سایر","lib/screens/admin/admin_ticket_detail_screen.dart",448,"label = 'سایر';"
"dac6e7b3ddc9","شما (پشتیبانی)","lib/screens/admin/admin_ticket_detail_screen.dart",473,"? 'شما (پشتیبانی)'"
"4e28ed6ce4d1","کاربر","lib/screens/admin/admin_ticket_detail_screen.dart",474,": (profile?['display_name'] as String?) ?? (pro..."
"20bac961ca05","خطا در انتخاب تصویر: $e","lib/screens/admin/admin_upload_audiobook_screen.dart",157,"setState(() => _error = 'خطا در انتخاب تصویر: $..."
"5e531de9c4e7","خطا در آپلود تصویر جلد","lib/screens/admin/admin_upload_audiobook_screen.dart",182,"throw Exception('خطا در آپلود تصویر جلد');"
"662b29101f98","لطفاً دسته‌بندی را انتخاب کنید","lib/screens/admin/admin_upload_audiobook_screen.dart",191,"setState(() => _error = 'لطفاً دسته‌بندی را انت..."
"423d668eb5de","لطفاً حداقل یک سبک موسیقی انتخاب کنید","lib/screens/admin/admin_upload_audiobook_screen.dart",196,"setState(() => _error = 'لطفاً حداقل یک سبک موس..."
"99c6cea807e3","برای آپلود بدون گوینده، باید گزینه «پرستو» فعال باشد","lib/screens/admin/admin_upload_audiobook_screen.dart",202,"setState(() => _error = 'برای آپلود بدون گوینده..."
"7e42ba809aaa","لطفاً تصویر جلد را انتخاب کنید","lib/screens/admin/admin_upload_audiobook_screen.dart",207,"setState(() => _error = 'لطفاً تصویر جلد را انت..."
"e46b4684bbe4","خطا در آپلود تصویر جلد","lib/screens/admin/admin_upload_audiobook_screen.dart",221,"throw Exception('خطا در آپلود تصویر جلد');"
"7824206ade7f","پرستو","lib/screens/admin/admin_upload_audiobook_screen.dart",281,"'is_parasto_brand': _isParastoBrand, // Display..."
"fc9d148e5db9","شناسه محتوا برگردانده نشد","lib/screens/admin/admin_upload_audiobook_screen.dart",312,"throw Exception('شناسه محتوا برگردانده نشد');"
"e09bdc117578","موسیقی با موفقیت ایجاد شد. حالا فایل‌ها را اضافه کنید.","lib/screens/admin/admin_upload_audiobook_screen.dart",427,"? 'موسیقی با موفقیت ایجاد شد. حالا فایل‌ها را ا..."
"c85eb6d4aefb","کتاب با موفقیت ایجاد شد. حالا فصل‌ها را اضافه کنید.","lib/screens/admin/admin_upload_audiobook_screen.dart",428,": 'کتاب با موفقیت ایجاد شد. حالا فصل‌ها را اضاف..."
"cc5d77f5158d","آپلود موسیقی (ادمین)","lib/screens/admin/admin_upload_audiobook_screen.dart",471,"title"
"6498402fe9bf","آپلود کتاب (ادمین)","lib/screens/admin/admin_upload_audiobook_screen.dart",471,"title"
"ff0ac70c1f48","این محتوا به نام «پرستو» منتشر می‌شود","lib/screens/admin/admin_upload_audiobook_screen.dart",500,"? 'این محتوا به نام «پرستو» منتشر می‌شود'"
"7359e98d6937","آپلود به نمایندگی از گوینده انتخابی","lib/screens/admin/admin_upload_audiobook_screen.dart",501,": 'آپلود به نمایندگی از گوینده انتخابی',"
"6f950aebe188","خطا در بارگذاری گویندگان: $e","lib/screens/admin/admin_upload_audiobook_screen.dart",518,"error: (e, _) => Text('خطا در بارگذاری گویندگان..."
"cb8a7c6e1346","عنوان فارسی *","lib/screens/admin/admin_upload_audiobook_screen.dart",532,"labelText"
"2e2aa41e9632","مثال: شازده کوچولو","lib/screens/admin/admin_upload_audiobook_screen.dart",533,"hintText"
"5c80b96be3dd","مثال: آهنگ زیبا","lib/screens/admin/admin_upload_audiobook_screen.dart",533,"hintText"
"b3c41ce7229b","عنوان فارسی الزامی است","lib/screens/admin/admin_upload_audiobook_screen.dart",538,"return 'عنوان فارسی الزامی است';"
"6c35aa1d875d","عنوان انگلیسی (اختیاری)","lib/screens/admin/admin_upload_audiobook_screen.dart",549,"labelText"
"9426778c1389","خطا در بارگذاری سبک‌ها: $e","lib/screens/admin/admin_upload_audiobook_screen.dart",566,"error: (e, _) => Text('خطا در بارگذاری سبک‌ها: ..."
"41386458797c","خطا در بارگذاری دسته‌ها: $e","lib/screens/admin/admin_upload_audiobook_screen.dart",573,"error: (e, _) => Text('خطا در بارگذاری دسته‌ها:..."
"583003628d2d","دسته‌بندی *","lib/screens/admin/admin_upload_audiobook_screen.dart",577,"labelText"
"4b43102f21cb","توضیحات فارسی *","lib/screens/admin/admin_upload_audiobook_screen.dart",598,"labelText"
"b770ee463128","درباره این موسیقی بنویسید...","lib/screens/admin/admin_upload_audiobook_screen.dart",599,"hintText"
"b8b2e68d147b","درباره کتاب بنویسید...","lib/screens/admin/admin_upload_audiobook_screen.dart",599,"hintText"
"587dd2f57963","توضیحات الزامی است","lib/screens/admin/admin_upload_audiobook_screen.dart",606,"return 'توضیحات الزامی است';"
"dc80de473dca","توضیحات انگلیسی (اختیاری)","lib/screens/admin/admin_upload_audiobook_screen.dart",617,"labelText"
"a86c7628fe60","ذخیره و افزودن فصل‌ها","lib/screens/admin/admin_upload_audiobook_screen.dart",671,"'ذخیره و افزودن فصل‌ها',"
"21af0f00d832","انتخاب گوینده (اختیاری)","lib/screens/admin/admin_upload_audiobook_screen.dart",689,"'انتخاب گوینده (اختیاری)',"
"8175941eb62a","هیچ گوینده‌ای یافت نشد","lib/screens/admin/admin_upload_audiobook_screen.dart",711,"'هیچ گوینده‌ای یافت نشد',"
"229cb7b35e37","گوینده را انتخاب کنید","lib/screens/admin/admin_upload_audiobook_screen.dart",722,"hint: const Text('گوینده را انتخاب کنید'),"
"5dfca09abfbf","بدون نام","lib/screens/admin/admin_upload_audiobook_screen.dart",727,"'بدون نام';"
"b2cdc30d47c1","تصویر جلد را انتخاب کنید","lib/screens/admin/admin_upload_audiobook_screen.dart",835,"'تصویر جلد را انتخاب کنید',"
"cbac26a6181b","حداکثر ۱۰ مگابایت","lib/screens/admin/admin_upload_audiobook_screen.dart",843,"'حداکثر ۱۰ مگابایت',"
"3a9e8c829760","نوع محتوا","lib/screens/admin/admin_upload_audiobook_screen.dart",871,"'نوع محتوا',"
"4943b87e0515","کتاب صوتی","lib/screens/admin/admin_upload_audiobook_screen.dart",912,"'کتاب صوتی',"
"2988372168aa","موسیقی","lib/screens/admin/admin_upload_audiobook_screen.dart",958,"'موسیقی',"
"4221a867753c","نمایش به نام پرستو","lib/screens/admin/admin_upload_audiobook_screen.dart",1003,"'نمایش به نام پرستو',"
"92a4057ad446","این کتاب به نام «پرستو» نمایش داده می‌شود","lib/screens/admin/admin_upload_audiobook_screen.dart",1012,"? 'این کتاب به نام «پرستو» نمایش داده می‌شود'"
"84534c868f5c","نام گوینده نمایش داده می‌شود","lib/screens/admin/admin_upload_audiobook_screen.dart",1013,": 'نام گوینده نمایش داده می‌شود',"
"2fc6b25b5d67","قیمت‌گذاری","lib/screens/admin/admin_upload_audiobook_screen.dart",1048,"'قیمت‌گذاری',"
"3cfa2bdbcfbc","رایگان","lib/screens/admin/admin_upload_audiobook_screen.dart",1064,"_isFree ? 'رایگان' : 'پولی',"
"5fb5375bebaa","پولی","lib/screens/admin/admin_upload_audiobook_screen.dart",1064,"_isFree ? 'رایگان' : 'پولی',"
"872a9c955ba2","قیمت (دلار)","lib/screens/admin/admin_upload_audiobook_screen.dart",1077,"labelText"
"c32704302435","قیمت معتبر وارد کنید","lib/screens/admin/admin_upload_audiobook_screen.dart",1086,"return 'قیمت معتبر وارد کنید';"
"aa54f57b3d51","اطلاعات کتاب","lib/screens/admin/admin_upload_audiobook_screen.dart",1120,"'اطلاعات کتاب',"
"1fcc3c6c50bd","نویسنده (فارسی)","lib/screens/admin/admin_upload_audiobook_screen.dart",1135,"labelText"
"be85fc36bd0a","مثال: آنتوان دو سنت‌اگزوپری","lib/screens/admin/admin_upload_audiobook_screen.dart",1136,"hintText"
"b4f8078b41b7","نویسنده (انگلیسی - اختیاری)","lib/screens/admin/admin_upload_audiobook_screen.dart",1144,"labelText"
"caa70e385da0","نویسندگان همکار (اختیاری)","lib/screens/admin/admin_upload_audiobook_screen.dart",1154,"labelText"
"f070ec366b91","نام‌ها را با کاما جدا کنید","lib/screens/admin/admin_upload_audiobook_screen.dart",1155,"hintText"
"0fcf76b66b84","مترجم (فارسی - اختیاری)","lib/screens/admin/admin_upload_audiobook_screen.dart",1165,"labelText"
"c9253f8f1c64","مثال: احمد شاملو","lib/screens/admin/admin_upload_audiobook_screen.dart",1166,"hintText"
"055fb2e6cb36","مترجم (انگلیسی - اختیاری)","lib/screens/admin/admin_upload_audiobook_screen.dart",1174,"labelText"
"ec0bbf9a6385","گوینده (فارسی - اختیاری)","lib/screens/admin/admin_upload_audiobook_screen.dart",1186,"labelText"
"fe2fef85d46d","نام گوینده کتاب صوتی","lib/screens/admin/admin_upload_audiobook_screen.dart",1187,"hintText"
"778d70f6dc23","گوینده (انگلیسی - اختیاری)","lib/screens/admin/admin_upload_audiobook_screen.dart",1195,"labelText"
"c08e7e5311b5","ناشر (فارسی - اختیاری)","lib/screens/admin/admin_upload_audiobook_screen.dart",1207,"labelText"
"62363865eb57","مثال: نشر چشمه","lib/screens/admin/admin_upload_audiobook_screen.dart",1208,"hintText"
"24fdb6375484","ناشر (انگلیسی - اختیاری)","lib/screens/admin/admin_upload_audiobook_screen.dart",1216,"labelText"
"4511fdbfbb36","سال نشر","lib/screens/admin/admin_upload_audiobook_screen.dart",1231,"labelText"
"169266c2e3d4","۱۴۰۲","lib/screens/admin/admin_upload_audiobook_screen.dart",1232,"hintText"
"ac007191e1b7","ISBN (اختیاری)","lib/screens/admin/admin_upload_audiobook_screen.dart",1243,"labelText"
"164a1b09b48c","اطلاعات موسیقی","lib/screens/admin/admin_upload_audiobook_screen.dart",1274,"'اطلاعات موسیقی',"
"7b10917663e0","هنرمند / خواننده (فارسی)","lib/screens/admin/admin_upload_audiobook_screen.dart",1289,"labelText"
"4927553da364","مثال: محسن چاوشی","lib/screens/admin/admin_upload_audiobook_screen.dart",1290,"hintText"
"6338b1243da3","هنرمند (انگلیسی - اختیاری)","lib/screens/admin/admin_upload_audiobook_screen.dart",1298,"labelText"
"97dcfc25d607","هنرمندان مهمان (اختیاری)","lib/screens/admin/admin_upload_audiobook_screen.dart",1308,"labelText"
"b741c77ee55d","نام‌ها را با کاما جدا کنید","lib/screens/admin/admin_upload_audiobook_screen.dart",1309,"hintText"
"5158da11ec8e","آهنگساز (فارسی - اختیاری)","lib/screens/admin/admin_upload_audiobook_screen.dart",1319,"labelText"
"d5680ed4e792","مثال: محمدرضا شجریان","lib/screens/admin/admin_upload_audiobook_screen.dart",1320,"hintText"
"2ce555df22a2","آهنگساز (انگلیسی - اختیاری)","lib/screens/admin/admin_upload_audiobook_screen.dart",1328,"labelText"
"d66400f0f404","شاعر / ترانه‌سرا (فارسی - اختیاری)","lib/screens/admin/admin_upload_audiobook_screen.dart",1340,"labelText"
"77509da6beeb","مثال: حافظ شیرازی","lib/screens/admin/admin_upload_audiobook_screen.dart",1341,"hintText"
"634493f84f85","شاعر / ترانه‌سرا (انگلیسی - اختیاری)","lib/screens/admin/admin_upload_audiobook_screen.dart",1349,"labelText"
"37ca6f51ff6e","آلبوم / مجموعه (فارسی - اختیاری)","lib/screens/admin/admin_upload_audiobook_screen.dart",1361,"labelText"
"d3f2d67ac170","مثال: آلبوم امشب","lib/screens/admin/admin_upload_audiobook_screen.dart",1362,"hintText"
"01d69864595e","آلبوم (انگلیسی - اختیاری)","lib/screens/admin/admin_upload_audiobook_screen.dart",1370,"labelText"
"a5dfa20f89fb","ناشر / استودیو (فارسی - اختیاری)","lib/screens/admin/admin_upload_audiobook_screen.dart",1382,"labelText"
"b10c73251c47","مثال: استودیو آوا","lib/screens/admin/admin_upload_audiobook_screen.dart",1383,"hintText"
"9ea3329d6331","ناشر / استودیو (انگلیسی - اختیاری)","lib/screens/admin/admin_upload_audiobook_screen.dart",1391,"labelText"
"a329079acb47","سبک اصلی (فارسی - اختیاری)","lib/screens/admin/admin_upload_audiobook_screen.dart",1403,"labelText"
"5f9a53b88444","مثال: پاپ فارسی","lib/screens/admin/admin_upload_audiobook_screen.dart",1404,"hintText"
"3d8825674ab4","سبک (انگلیسی - اختیاری)","lib/screens/admin/admin_upload_audiobook_screen.dart",1412,"labelText"
"33e776419a9f","سال انتشار (اختیاری)","lib/screens/admin/admin_upload_audiobook_screen.dart",1424,"labelText"
"1b59f4033e0c","۱۴۰۲","lib/screens/admin/admin_upload_audiobook_screen.dart",1425,"hintText"
"af03d1a1492a","سبک‌های موسیقی *","lib/screens/admin/admin_upload_audiobook_screen.dart",1456,"'سبک‌های موسیقی *',"
"6e5bda552cfc","${_selectedMusicCategoryIds.length} انتخاب شده","lib/screens/admin/admin_upload_audiobook_screen.dart",1472,"'${_selectedMusicCategoryIds.length} انتخاب شده',"
"4e9204a56dc2","سبک موسیقی یافت نشد. ابتدا از تنظیمات، سبک‌ها را اضافه کنید.","lib/screens/admin/admin_upload_audiobook_screen.dart",1487,"'سبک موسیقی یافت نشد. ابتدا از تنظیمات، سبک‌ها ..."
"bdfcf713deb5","خطا در تغییر نقش کاربر. دسترسی رد شد.","lib/screens/admin/admin_user_detail_screen.dart",64,"content"
"7c8ddbedcc15","خطا در تغییر نقش کاربر. لطفاً دوباره تلاش کنید.","lib/screens/admin/admin_user_detail_screen.dart",79,"content"
"9d02de097b00","نقش کاربر با موفقیت تغییر کرد.","lib/screens/admin/admin_user_detail_screen.dart",95,"content"
"e8bca6ec7e7c","خطا در تغییر نقش کاربر: $e","lib/screens/admin/admin_user_detail_screen.dart",105,"content"
"3c4b36b5c7a5","کاربر غیرفعال شد","lib/screens/admin/admin_user_detail_screen.dart",122,"SnackBar"
"ff74c9d47d78","کاربر فعال شد","lib/screens/admin/admin_user_detail_screen.dart",122,"SnackBar"
"eeaa081e84c3","خطا: $e","lib/screens/admin/admin_user_detail_screen.dart",124,"SnackBar"
"ff0922a57e12","یادداشت ذخیره شد","lib/screens/admin/admin_user_detail_screen.dart",142,"SnackBar"
"4bca79e4dce5","خطا: $e","lib/screens/admin/admin_user_detail_screen.dart",148,"SnackBar"
